2022-02-05 17:37:46,232 | DEBUG | logger:27 | Logging to file C:\Users\sheep\Desktop\SnakeGo\Res\res-2013812651\judger.log is successfully enabled
2022-02-05 17:37:51,180 | DEBUG | judger:87 | Logic is sending 787 bytes of data to target 1: b'\x10\x00p\x06\x08\x00\x00\x05\x00\x05\x07\x07\x00\x00\x07\x00\x04\x08\x07\x00\x00\n\x00\x01\x07\t\x00\x00\r\x00\x05\x08\t\x00\x00\x0e\x00\x04\x07\x08\x00\x00\x0f\x00\x01\x08\x06\x00\x00\x12\x00\x02\t\x06\x00\x00\x19\x00\x03\n\n\x00\x00\x1a\x00\x01\t\t\x00\x00\x1e\x00\x03\t\x08\x00\x00\x1f\x00\x01\x08\x07\x00\x00#\x00\x04\x04\x08\x00\x00)\x00\x05\x05\t\x02\x00*\x02\x00\x07\x06\x00\x00+\x00\x02\x0b\x0b\x02\x00,\x02\x00\n\t\x00\x00/\x00\x01\t\x06\x00\x00;\x00\x01\x0c\x05\x00\x00>\x00\x03\x04\x03\x00\x00@\x00\x03\n\x03\x02\x00E\x02\x00\x03\x05\x00\x00F\x00\x04\x08\n\x02\x00P\x02\x00\x05\x03\x00\x00T\x00\x04\x06\t\x02\x00W\x02\x00\t\x0b\x00\x00Z\x00\x02\x06\x04\x00\x00a\x00\x02\x0e\x0c\x00\x00i\x00\x01\r\x0c\x02\x00k\x02\x00\x01\x07\x02\x00t\x02\x00\x06\x05\x00\x00~\x00\x03\x0e\x0b\x02\x00\x84\x02\x00\t\t\x02\x00\x85\x02\x00\r\x0b\x02\x00\x86\x02\x00\x06\x06\x00\x00\x88\x00\x04\x0c\x05\x00\x00\x8d\x00\x05\x02\x0c\x00\x00\x97\x00\x01\x01\x02\x02\x00\x98\x02\x00\x0c\t\x00\x00\x99\x00\x03\x05\x08\x00\x00\x9c\x00\x03\x0b\x0b\x00\x00\xa1\x00\x01\n\x07\x02\x00\xa2\x02\x00\x08\r\x00\x00\xa7\x00\x02\x00\x04\x02\x00\xa8\x02\x00\x01\r\x00\x00\xa9\x00\x05\x05\x0b\x00\x00\xae\x00\x01\x0c\x06\x00\x00\xb6\x00\x02\r\t\x00\x00\xc8\x00\x05\x08\x08\x00\x00\xca\x00\x03\x0c\x0f\x02\x00\xcd\x02\x00\x0e\x0e\x02\x00\xd3\x02\x00\x0c\x03\x00\x00\xd4\x00\x01\x0b\x05\x00\x00\xd8\x00\x04\x08\r\x00\x00\xe5\x00\x02\x0c\x01\x02\x00\xf7\x02\x00\x07\t\x00\x00\xf9\x00\x03\n\x05\x00\x01\x00\x00\x02\x01\x0b\x02\x01\n\x02\x00\x08\x08\x00\x01\x0c\x00\x03\x0b\x01\x00\x01\r\x00\x02\n\x04\x00\x01\x0f\x00\x05\x0f\x02\x00\x01\x15\x00\x02\x01\x02\x00\x01\x16\x00\x03\x03\r\x02\x01\x1d\x02\x00\x0c\x0b\x00\x01\x1e\x00\x04\x06\x0b\x00\x01(\x00\x01\x07\x04\x00\x01/\x00\x05\x0b\x04\x02\x017\x02\x00\x08\x0c\x02\x01=\x02\x00\x0b\x0e\x00\x01?\x00\x04\x0f\t\x00\x01E\x00\x01\x0c\x08\x00\x01G\x00\x02\x08\x05\x02\x01I\x02\x00\n\x0b\x00\x01M\x00\x03\t\x0b\x00\x01N\x00\x01\x02\x0c\x02\x01S\x02\x00\x05\x01\x00\x01\\\x00\x04\x04\x0c\x02\x01_\x02\x00\r\x0f\x00\x01f\x00\x05\x0c\t\x00\x01m\x00\x03\x00\x0e\x02\x01r\x02\x00\t\x0b\x00\x01t\x00\x04\x0f\x03\x02\x01v\x02\x00\r\n\x02\x01x\x02\x00\x05\x0e\x02\x01|\x02\x00\x06\x03\x00\x01\x7f\x00\x04\x0c\x02\x02\x01\x84\x02\x00\x04\x00\x00\x01\x8f\x00\x01\x04\x05\x02\x01\x92\x02\x00\x0b\x00\x02\x01\x94\x02\x00\n\n\x00\x01\x99\x00\x04\x0b\x06\x00\x01\xa1\x00\x02\x0f\x03\x02\x01\xa5\x02\x00\r\x04\x02\x01\xa9\x02\x00\x04\x04\x02\x01\xac\x02\x00\x02\x0f\x00\x01\xb2\x00\x01\x0f\x05\x00\x01\xb8\x00\x01\t\r\x00\x01\xbf\x00\x05\x0b\x07\x02\x01\xc6\x02\x00\r\t\x02\x01\xc7\x02\x00\x02\x0e\x02\x01\xc9\x02\x00\x07\x06\x02\x01\xcf\x02\x00\x08\n\x00\x01\xd1\x00\x02\x07\x03\x02\x01\xd3\x02\x00\x04\t\x00\x01\xd9\x00\x02\x01\r\x02\x01\xdc\x02\x00\t\x0e\x02\x01\xe1\x02\x00\x0f\x00\x00\x01\xe7\x00\x02\x04\x00\x02\x01\xec\x02\x00\x06\x02\x02\x01\xf2\x02\x00\x02\x00\x00\x01\xf4\x00\x02\x01\t\x02\x01\xfa\x02\x00'
2022-02-05 17:37:51,180 | INFO | judger:299 | Directly forwarding data to AI 0
2022-02-05 17:37:51,180 | INFO | judger:299 | Directly forwarding data to AI 1
2022-02-05 17:37:51,180 | INFO | judger:299 | Directly forwarding data to AI 0
2022-02-05 17:37:51,180 | INFO | judger:299 | Directly forwarding data to AI 1
2022-02-05 17:37:51,180 | DEBUG | judger:87 | Logic is sending 40 bytes of data to target -1: b'{"state": 0, "time": 3, "length": 2048}\n'
2022-02-05 17:37:51,180 | DEBUG | judger:87 | Logic is sending 57 bytes of data to target -1: b'{"state": 1, "listen": [0], "player": [], "content": []}\n'
2022-02-05 17:37:51,180 | INFO | judger:271 | Round config received
2022-02-05 17:37:51,180 | INFO | judger:277 | Normal round information received
2022-02-05 17:37:51,180 | INFO | judger:255 | Enter next round 1
2022-02-05 17:37:51,180 | INFO | judger:285 | Now listening on player [0]
2022-02-05 17:37:51,180 | DEBUG | judger:192 | Send data to ai[id=0]: b'\x10\x10\x02\x00\x00'
2022-02-05 17:37:51,180 | DEBUG | judger:192 | Send data to ai[id=0]: b'\x10\x00p\x06\x08\x00\x00\x05\x00\x05\x07\x07\x00\x00\x07\x00\x04\x08\x07\x00\x00\n\x00\x01\x07\t\x00\x00\r\x00\x05\x08\t\x00\x00\x0e\x00\x04\x07\x08\x00\x00\x0f\x00\x01\x08\x06\x00\x00\x12\x00\x02\t\x06\x00\x00\x19\x00\x03\n\n\x00\x00\x1a\x00\x01\t\t\x00\x00\x1e\x00\x03\t\x08\x00\x00\x1f\x00\x01\x08\x07\x00\x00#\x00\x04\x04\x08\x00\x00)\x00\x05\x05\t\x02\x00*\x02\x00\x07\x06\x00\x00+\x00\x02\x0b\x0b\x02\x00,\x02\x00\n\t\x00\x00/\x00\x01\t\x06\x00\x00;\x00\x01\x0c\x05\x00\x00>\x00\x03\x04\x03\x00\x00@\x00\x03\n\x03\x02\x00E\x02\x00\x03\x05\x00\x00F\x00\x04\x08\n\x02\x00P\x02\x00\x05\x03\x00\x00T\x00\x04\x06\t\x02\x00W\x02\x00\t\x0b\x00\x00Z\x00\x02\x06\x04\x00\x00a\x00\x02\x0e\x0c\x00\x00i\x00\x01\r\x0c\x02\x00k\x02\x00\x01\x07\x02\x00t\x02\x00\x06\x05\x00\x00~\x00\x03\x0e\x0b\x02\x00\x84\x02\x00\t\t\x02\x00\x85\x02\x00\r\x0b\x02\x00\x86\x02\x00\x06\x06\x00\x00\x88\x00\x04\x0c\x05\x00\x00\x8d\x00\x05\x02\x0c\x00\x00\x97\x00\x01\x01\x02\x02\x00\x98\x02\x00\x0c\t\x00\x00\x99\x00\x03\x05\x08\x00\x00\x9c\x00\x03\x0b\x0b\x00\x00\xa1\x00\x01\n\x07\x02\x00\xa2\x02\x00\x08\r\x00\x00\xa7\x00\x02\x00\x04\x02\x00\xa8\x02\x00\x01\r\x00\x00\xa9\x00\x05\x05\x0b\x00\x00\xae\x00\x01\x0c\x06\x00\x00\xb6\x00\x02\r\t\x00\x00\xc8\x00\x05\x08\x08\x00\x00\xca\x00\x03\x0c\x0f\x02\x00\xcd\x02\x00\x0e\x0e\x02\x00\xd3\x02\x00\x0c\x03\x00\x00\xd4\x00\x01\x0b\x05\x00\x00\xd8\x00\x04\x08\r\x00\x00\xe5\x00\x02\x0c\x01\x02\x00\xf7\x02\x00\x07\t\x00\x00\xf9\x00\x03\n\x05\x00\x01\x00\x00\x02\x01\x0b\x02\x01\n\x02\x00\x08\x08\x00\x01\x0c\x00\x03\x0b\x01\x00\x01\r\x00\x02\n\x04\x00\x01\x0f\x00\x05\x0f\x02\x00\x01\x15\x00\x02\x01\x02\x00\x01\x16\x00\x03\x03\r\x02\x01\x1d\x02\x00\x0c\x0b\x00\x01\x1e\x00\x04\x06\x0b\x00\x01(\x00\x01\x07\x04\x00\x01/\x00\x05\x0b\x04\x02\x017\x02\x00\x08\x0c\x02\x01=\x02\x00\x0b\x0e\x00\x01?\x00\x04\x0f\t\x00\x01E\x00\x01\x0c\x08\x00\x01G\x00\x02\x08\x05\x02\x01I\x02\x00\n\x0b\x00\x01M\x00\x03\t\x0b\x00\x01N\x00\x01\x02\x0c\x02\x01S\x02\x00\x05\x01\x00\x01\\\x00\x04\x04\x0c\x02\x01_\x02\x00\r\x0f\x00\x01f\x00\x05\x0c\t\x00\x01m\x00\x03\x00\x0e\x02\x01r\x02\x00\t\x0b\x00\x01t\x00\x04\x0f\x03\x02\x01v\x02\x00\r\n\x02\x01x\x02\x00\x05\x0e\x02\x01|\x02\x00\x06\x03\x00\x01\x7f\x00\x04\x0c\x02\x02\x01\x84\x02\x00\x04\x00\x00\x01\x8f\x00\x01\x04\x05\x02\x01\x92\x02\x00\x0b\x00\x02\x01\x94\x02\x00\n\n\x00\x01\x99\x00\x04\x0b\x06\x00\x01\xa1\x00\x02\x0f\x03\x02\x01\xa5\x02\x00\r\x04\x02\x01\xa9\x02\x00\x04\x04\x02\x01\xac\x02\x00\x02\x0f\x00\x01\xb2\x00\x01\x0f\x05\x00\x01\xb8\x00\x01\t\r\x00\x01\xbf\x00\x05\x0b\x07\x02\x01\xc6\x02\x00\r\t\x02\x01\xc7\x02\x00\x02\x0e\x02\x01\xc9\x02\x00\x07\x06\x02\x01\xcf\x02\x00\x08\n\x00\x01\xd1\x00\x02\x07\x03\x02\x01\xd3\x02\x00\x04\t\x00\x01\xd9\x00\x02\x01\r\x02\x01\xdc\x02\x00\t\x0e\x02\x01\xe1\x02\x00\x0f\x00\x00\x01\xe7\x00\x02\x04\x00\x02\x01\xec\x02\x00\x06\x02\x02\x01\xf2\x02\x00\x02\x00\x00\x01\xf4\x00\x02\x01\t\x02\x01\xfa\x02\x00'
2022-02-05 17:37:51,181 | DEBUG | judger:192 | Send data to ai[id=1]: b'\x10\x10\x02\x00\x01'
2022-02-05 17:37:51,181 | DEBUG | judger:192 | Send data to ai[id=1]: b'\x10\x00p\x06\x08\x00\x00\x05\x00\x05\x07\x07\x00\x00\x07\x00\x04\x08\x07\x00\x00\n\x00\x01\x07\t\x00\x00\r\x00\x05\x08\t\x00\x00\x0e\x00\x04\x07\x08\x00\x00\x0f\x00\x01\x08\x06\x00\x00\x12\x00\x02\t\x06\x00\x00\x19\x00\x03\n\n\x00\x00\x1a\x00\x01\t\t\x00\x00\x1e\x00\x03\t\x08\x00\x00\x1f\x00\x01\x08\x07\x00\x00#\x00\x04\x04\x08\x00\x00)\x00\x05\x05\t\x02\x00*\x02\x00\x07\x06\x00\x00+\x00\x02\x0b\x0b\x02\x00,\x02\x00\n\t\x00\x00/\x00\x01\t\x06\x00\x00;\x00\x01\x0c\x05\x00\x00>\x00\x03\x04\x03\x00\x00@\x00\x03\n\x03\x02\x00E\x02\x00\x03\x05\x00\x00F\x00\x04\x08\n\x02\x00P\x02\x00\x05\x03\x00\x00T\x00\x04\x06\t\x02\x00W\x02\x00\t\x0b\x00\x00Z\x00\x02\x06\x04\x00\x00a\x00\x02\x0e\x0c\x00\x00i\x00\x01\r\x0c\x02\x00k\x02\x00\x01\x07\x02\x00t\x02\x00\x06\x05\x00\x00~\x00\x03\x0e\x0b\x02\x00\x84\x02\x00\t\t\x02\x00\x85\x02\x00\r\x0b\x02\x00\x86\x02\x00\x06\x06\x00\x00\x88\x00\x04\x0c\x05\x00\x00\x8d\x00\x05\x02\x0c\x00\x00\x97\x00\x01\x01\x02\x02\x00\x98\x02\x00\x0c\t\x00\x00\x99\x00\x03\x05\x08\x00\x00\x9c\x00\x03\x0b\x0b\x00\x00\xa1\x00\x01\n\x07\x02\x00\xa2\x02\x00\x08\r\x00\x00\xa7\x00\x02\x00\x04\x02\x00\xa8\x02\x00\x01\r\x00\x00\xa9\x00\x05\x05\x0b\x00\x00\xae\x00\x01\x0c\x06\x00\x00\xb6\x00\x02\r\t\x00\x00\xc8\x00\x05\x08\x08\x00\x00\xca\x00\x03\x0c\x0f\x02\x00\xcd\x02\x00\x0e\x0e\x02\x00\xd3\x02\x00\x0c\x03\x00\x00\xd4\x00\x01\x0b\x05\x00\x00\xd8\x00\x04\x08\r\x00\x00\xe5\x00\x02\x0c\x01\x02\x00\xf7\x02\x00\x07\t\x00\x00\xf9\x00\x03\n\x05\x00\x01\x00\x00\x02\x01\x0b\x02\x01\n\x02\x00\x08\x08\x00\x01\x0c\x00\x03\x0b\x01\x00\x01\r\x00\x02\n\x04\x00\x01\x0f\x00\x05\x0f\x02\x00\x01\x15\x00\x02\x01\x02\x00\x01\x16\x00\x03\x03\r\x02\x01\x1d\x02\x00\x0c\x0b\x00\x01\x1e\x00\x04\x06\x0b\x00\x01(\x00\x01\x07\x04\x00\x01/\x00\x05\x0b\x04\x02\x017\x02\x00\x08\x0c\x02\x01=\x02\x00\x0b\x0e\x00\x01?\x00\x04\x0f\t\x00\x01E\x00\x01\x0c\x08\x00\x01G\x00\x02\x08\x05\x02\x01I\x02\x00\n\x0b\x00\x01M\x00\x03\t\x0b\x00\x01N\x00\x01\x02\x0c\x02\x01S\x02\x00\x05\x01\x00\x01\\\x00\x04\x04\x0c\x02\x01_\x02\x00\r\x0f\x00\x01f\x00\x05\x0c\t\x00\x01m\x00\x03\x00\x0e\x02\x01r\x02\x00\t\x0b\x00\x01t\x00\x04\x0f\x03\x02\x01v\x02\x00\r\n\x02\x01x\x02\x00\x05\x0e\x02\x01|\x02\x00\x06\x03\x00\x01\x7f\x00\x04\x0c\x02\x02\x01\x84\x02\x00\x04\x00\x00\x01\x8f\x00\x01\x04\x05\x02\x01\x92\x02\x00\x0b\x00\x02\x01\x94\x02\x00\n\n\x00\x01\x99\x00\x04\x0b\x06\x00\x01\xa1\x00\x02\x0f\x03\x02\x01\xa5\x02\x00\r\x04\x02\x01\xa9\x02\x00\x04\x04\x02\x01\xac\x02\x00\x02\x0f\x00\x01\xb2\x00\x01\x0f\x05\x00\x01\xb8\x00\x01\t\r\x00\x01\xbf\x00\x05\x0b\x07\x02\x01\xc6\x02\x00\r\t\x02\x01\xc7\x02\x00\x02\x0e\x02\x01\xc9\x02\x00\x07\x06\x02\x01\xcf\x02\x00\x08\n\x00\x01\xd1\x00\x02\x07\x03\x02\x01\xd3\x02\x00\x04\t\x00\x01\xd9\x00\x02\x01\r\x02\x01\xdc\x02\x00\t\x0e\x02\x01\xe1\x02\x00\x0f\x00\x00\x01\xe7\x00\x02\x04\x00\x02\x01\xec\x02\x00\x06\x02\x02\x01\xf2\x02\x00\x02\x00\x00\x01\xf4\x00\x02\x01\t\x02\x01\xfa\x02\x00'
2022-02-05 17:37:51,191 | DEBUG | judger:175 | Received 1 bytes of data from ai[id=0]: b'\x01'
2022-02-05 17:37:51,191 | INFO | judger:179 | Received data from listened ai. Forwarding to logic.
2022-02-05 17:37:51,191 | DEBUG | judger:116 | Send data to logic: b'\x00\x00\x00={"player": 0, "content": "\\u0001", "time": 16.00000000325963}'
2022-02-05 17:37:51,191 | DEBUG | judger:119 | Send complete
2022-02-05 17:37:51,192 | DEBUG | judger:87 | Logic is sending 1 bytes of data to target 0: b'\x01'
2022-02-05 17:37:51,192 | DEBUG | judger:87 | Logic is sending 1 bytes of data to target 1: b'\x01'
2022-02-05 17:37:51,192 | DEBUG | judger:87 | Logic is sending 40 bytes of data to target -1: b'{"state": 0, "time": 3, "length": 2048}\n'
2022-02-05 17:37:51,192 | DEBUG | judger:87 | Logic is sending 57 bytes of data to target -1: b'{"state": 2, "listen": [1], "player": [], "content": []}\n'
2022-02-05 17:37:51,192 | INFO | judger:299 | Directly forwarding data to AI 0
2022-02-05 17:37:51,192 | INFO | judger:299 | Directly forwarding data to AI 1
2022-02-05 17:37:51,192 | INFO | judger:271 | Round config received
2022-02-05 17:37:51,192 | INFO | judger:277 | Normal round information received
2022-02-05 17:37:51,192 | INFO | judger:258 | Enter next round 2. Last round took 0.016000 seconds.
2022-02-05 17:37:51,192 | INFO | judger:285 | Now listening on player [1]
2022-02-05 17:37:51,193 | DEBUG | judger:192 | Send data to ai[id=0]: b'\x01'
2022-02-05 17:37:51,193 | DEBUG | judger:192 | Send data to ai[id=1]: b'\x01'
2022-02-05 17:37:51,206 | DEBUG | judger:175 | Received 1 bytes of data from ai[id=1]: b'\x02'
2022-02-05 17:37:51,206 | INFO | judger:179 | Received data from listened ai. Forwarding to logic.
2022-02-05 17:37:51,206 | DEBUG | judger:116 | Send data to logic: b'\x00\x00\x00={"player": 1, "content": "\\u0002", "time": 16.00000000325963}'
2022-02-05 17:37:51,206 | DEBUG | judger:119 | Send complete
2022-02-05 17:37:51,206 | DEBUG | judger:87 | Logic is sending 1 bytes of data to target 0: b'\x02'
2022-02-05 17:37:51,206 | DEBUG | judger:87 | Logic is sending 1 bytes of data to target 1: b'\x02'
2022-02-05 17:37:51,206 | INFO | judger:299 | Directly forwarding data to AI 0
2022-02-05 17:37:51,206 | INFO | judger:299 | Directly forwarding data to AI 1
2022-02-05 17:37:51,207 | DEBUG | judger:87 | Logic is sending 40 bytes of data to target -1: b'{"state": 0, "time": 3, "length": 2048}\n'
2022-02-05 17:37:51,207 | DEBUG | judger:87 | Logic is sending 57 bytes of data to target -1: b'{"state": 3, "listen": [0], "player": [], "content": []}\n'
2022-02-05 17:37:51,207 | INFO | judger:271 | Round config received
2022-02-05 17:37:51,207 | INFO | judger:277 | Normal round information received
2022-02-05 17:37:51,207 | INFO | judger:258 | Enter next round 3. Last round took 0.016000 seconds.
2022-02-05 17:37:51,207 | INFO | judger:285 | Now listening on player [0]
2022-02-05 17:37:51,207 | DEBUG | judger:192 | Send data to ai[id=0]: b'\x02'
2022-02-05 17:37:51,207 | DEBUG | judger:192 | Send data to ai[id=1]: b'\x02'
2022-02-05 17:37:51,226 | DEBUG | judger:175 | Received 1 bytes of data from ai[id=0]: b'\x04'
2022-02-05 17:37:51,226 | INFO | judger:179 | Received data from listened ai. Forwarding to logic.
2022-02-05 17:37:51,226 | DEBUG | judger:116 | Send data to logic: b'\x00\x00\x00>{"player": 0, "content": "\\u0004", "time": 14.999999999417923}'
2022-02-05 17:37:51,226 | DEBUG | judger:119 | Send complete
2022-02-05 17:37:51,227 | DEBUG | judger:87 | Logic is sending 1 bytes of data to target 0: b'\x04'
2022-02-05 17:37:51,227 | DEBUG | judger:87 | Logic is sending 1 bytes of data to target 1: b'\x04'
2022-02-05 17:37:51,227 | DEBUG | judger:87 | Logic is sending 40 bytes of data to target -1: b'{"state": 0, "time": 3, "length": 2048}\n'
2022-02-05 17:37:51,227 | DEBUG | judger:87 | Logic is sending 57 bytes of data to target -1: b'{"state": 4, "listen": [1], "player": [], "content": []}\n'
2022-02-05 17:37:51,227 | INFO | judger:299 | Directly forwarding data to AI 0
2022-02-05 17:37:51,227 | INFO | judger:299 | Directly forwarding data to AI 1
2022-02-05 17:37:51,227 | INFO | judger:271 | Round config received
2022-02-05 17:37:51,227 | INFO | judger:277 | Normal round information received
2022-02-05 17:37:51,227 | INFO | judger:258 | Enter next round 4. Last round took 0.015000 seconds.
2022-02-05 17:37:51,227 | INFO | judger:285 | Now listening on player [1]
2022-02-05 17:37:51,227 | DEBUG | judger:192 | Send data to ai[id=0]: b'\x04'
2022-02-05 17:37:51,228 | DEBUG | judger:192 | Send data to ai[id=1]: b'\x04'
2022-02-05 17:37:51,258 | DEBUG | judger:175 | Received 1 bytes of data from ai[id=1]: b'\x03'
2022-02-05 17:37:51,258 | INFO | judger:179 | Received data from listened ai. Forwarding to logic.
2022-02-05 17:37:51,259 | DEBUG | judger:116 | Send data to logic: b'\x00\x00\x00>{"player": 1, "content": "\\u0003", "time": 31.000000002677552}'
2022-02-05 17:37:51,259 | DEBUG | judger:119 | Send complete
2022-02-05 17:37:51,259 | DEBUG | judger:87 | Logic is sending 1 bytes of data to target 0: b'\x03'
2022-02-05 17:37:51,259 | DEBUG | judger:87 | Logic is sending 1 bytes of data to target 1: b'\x03'
2022-02-05 17:37:51,259 | INFO | judger:299 | Directly forwarding data to AI 0
2022-02-05 17:37:51,259 | INFO | judger:299 | Directly forwarding data to AI 1
2022-02-05 17:37:51,259 | DEBUG | judger:192 | Send data to ai[id=0]: b'\x03'
2022-02-05 17:37:51,259 | DEBUG | judger:192 | Send data to ai[id=1]: b'\x03'
2022-02-05 17:37:51,259 | DEBUG | judger:87 | Logic is sending 40 bytes of data to target -1: b'{"state": 0, "time": 3, "length": 2048}\n'
